syn,urg,cwr,ecn,ack,push,reset,fin,ns,res,srcbytes,dstbytes,wrong,duration,srcip,srcport,dstip,dstport,type,sample_rate
2,0,0,0,15,3,0,2,0,0,224,6183,0,0.087463,172.16.116.44,4125,206.132.32.32,80,6,1000
2,0,0,0,7,2,0,1,0,0,318,331,0,0.13281800000000002,172.16.115.5,8316,209.67.29.11,80,6,1000
2,0,0,0,5,2,0,0,0,0,313,1024,0,0.160641,172.16.115.5,8793,209.67.29.11,80,6,1000
2,0,0,0,281,172,0,0,0,0,176,2275,0,281.271068,172.16.114.168,9272,197.182.91.233,23,6,1000
0,0,0,0,1083,715,0,0,0,0,368,423,0,927.52787,172.16.114.168,9272,197.182.91.233,23,6,1000
0,0,0,0,2925,1927,0,0,0,0,1060,18222,0,2629.331233,172.16.114.168,9272,197.182.91.233,23,6,1000
2,0,0,0,7,1,0,0,0,0,346,2920,0,0.10875699999999999,172.16.115.5,9335,209.67.29.11,80,6,1000
2,0,0,0,10,3,0,2,0,0,184,1680,0,0.04265,172.16.117.52,9467,136.149.63.132,80,6,1000
2,0,0,0,1579,1010,0,0,0,0,546,93830,0,1608.94143,135.13.216.191,15367,172.16.112.50,23,6,1000
0,0,0,0,461,299,0,0,0,0,155,4066,0,555.3584119999998,135.13.216.191,15367,172.16.112.50,23,6,1000
0,0,0,0,49,31,0,0,0,0,16,2953,0,27.774568000000272,135.13.216.191,15367,172.16.112.50,23,6,1000
0,0,0,0,121,71,0,0,0,0,24,29909,0,244.3009589999997,135.13.216.191,15367,172.16.112.50,23,6,1000
0,0,0,0,892,553,0,0,0,0,258,83679,0,692.0213600000003,135.13.216.191,15367,172.16.112.50,23,6,1000
2,0,0,0,11,6,0,0,0,0,96,157,0,0.26821,172.16.113.105,9969,135.13.216.191,25,6,1000
2,0,0,0,7,1,0,0,0,0,230,2920,0,0.046074000000000004,172.16.117.103,10098,204.162.80.139,80,6,1000
2,0,0,0,9,2,0,2,0,0,310,520,0,0.046002999999999995,172.16.115.5,11019,209.143.225.42,80,6,1000
2,0,0,0,12,3,0,2,0,0,221,3145,0,0.057999,172.16.114.168,12318,209.67.29.11,80,6,1000
2,0,0,0,3,1,0,0,0,0,214,0,0,0.0059299999999999995,172.16.114.168,12753,209.67.29.11,80,6,1000
2,0,0,0,33,3,0,2,0,0,221,27946,0,0.118752,172.16.114.168,14706,134.205.165.120,80,6,1000
2,0,0,0,1551,993,0,0,0,0,537,4726,0,642.317803,135.13.216.191,15597,172.16.113.50,23,6,1000
0,0,0,0,1762,1150,0,0,0,0,575,4509,0,533.343195,135.13.216.191,15597,172.16.113.50,23,6,1000
0,0,0,0,304,196,0,0,0,0,96,710,0,90.67545299999985,135.13.216.191,15597,172.16.113.50,23,6,1000
2,0,0,0,83,72,0,0,0,0,13048,1334,0,22.861407,135.13.216.191,15900,172.16.113.84,25,6,1000
2,0,0,0,7,2,0,1,0,0,305,2239,0,0.008423,135.13.216.191,16031,172.16.114.50,80,6,1000
2,0,0,0,158,97,0,0,0,0,113,1413,0,9.879567,172.16.114.207,15777,172.16.112.50,23,6,1000
2,0,0,0,168,110,0,0,0,0,120,638,0,5.209667,172.16.112.149,16161,172.16.113.50,23,6,1000
2,0,0,0,10,3,0,2,0,0,242,1746,0,0.07784500000000001,172.16.117.103,16416,207.121.187.251,80,6,1000
2,0,0,0,30,28,0,0,0,0,483,553,0,39.649508000000004,135.13.216.191,16440,172.16.114.148,25,6,1000
2,0,0,0,38,1,0,0,0,0,234,39420,0,0.137735,172.16.117.103,17083,207.121.187.251,80,6,1000
2,0,0,0,191,118,0,0,0,0,140,845,0,126.682124,172.16.113.84,17274,195.73.151.50,23,6,1000
0,0,0,0,368,239,0,0,0,0,122,3802,0,402.84499300000004,172.16.113.84,17274,195.73.151.50,23,6,1000
2,0,0,0,236,153,0,0,0,0,135,1415,0,4.060453,172.16.113.105,18523,172.16.112.50,23,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.0024129999999999998,172.16.117.103,20552,207.121.187.251,80,6,1000
2,0,0,0,57,1,0,0,0,0,201,62780,0,0.21329499999999998,172.16.117.103,20652,132.26.17.20,80,6,1000
2,0,0,0,10,3,0,2,0,0,223,1064,0,0.053253999999999996,172.16.117.52,24027,143.166.224.44,80,6,1000
2,0,0,0,235,156,0,0,0,0,180,1456,0,4.316369,172.16.113.204,24406,172.16.112.50,23,6,1000
2,0,0,0,693,13,0,0,0,0,873080,0,0,1.1872770000000001,172.16.112.100,20,172.16.114.168,24637,6,1000
0,0,0,0,978,19,0,0,0,0,1257060,0,0,1.267839,172.16.112.100,20,172.16.114.168,24637,6,1000
2,0,0,0,195,126,0,0,0,0,129,544,0,216.181615,172.16.112.50,33157,172.16.114.50,23,6,1000
2,0,0,0,9,2,0,2,0,0,287,918,0,0.08459900000000001,172.16.114.148,27561,199.35.192.164,80,6,1000
2,0,0,0,8,3,0,1,0,0,319,1717,0,0.045015,172.16.113.204,28720,206.132.25.206,80,6,1000
2,0,0,0,6,2,0,1,0,0,221,275,0,0.053999,172.16.117.52,29719,143.166.224.44,80,6,1000
2,0,0,0,9,2,0,1,0,0,308,3546,0,0.047917,172.16.114.148,31393,199.35.192.164,80,6,1000
2,0,0,0,10,1,0,0,0,0,193,7300,0,0.06700700000000001,172.16.117.103,1401,204.146.18.33,80,6,1000
2,0,0,0,212,136,0,0,0,0,146,2031,0,330.18278,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,185,120,0,0,0,0,63,372,0,58.27798100000001,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,1420,937,0,0,0,0,482,3524,0,1311.875123,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,1571,1045,0,0,0,0,533,533,0,252.41826799999993,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,1036,689,0,0,0,0,351,463,0,277.23263799999995,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,2735,1780,0,0,0,0,944,7623,0,3315.739587,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,136,90,0,0,0,0,47,225,0,180.0404550000003,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,137,91,0,0,0,0,48,192,0,134.5722820000001,172.16.112.194,2285,135.8.60.182,23,6,1000
0,0,0,0,823,543,0,0,0,0,286,6125,0,1008.0535849999997,172.16.112.194,2285,135.8.60.182,23,6,1000
2,0,0,0,589,11,0,0,0,0,741680,0,0,0.9691069999999999,172.16.112.100,20,196.227.33.189,17539,6,1000
0,0,0,0,997,19,0,0,0,0,1276040,0,0,1.2589709999999998,172.16.112.100,20,196.227.33.189,17539,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,197.218.177.69,17618,172.16.113.84,25,6,1000
2,0,0,0,4,1,0,0,0,0,217,0,0,0.015231,172.16.117.103,6486,199.95.74.90,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.001562,172.16.117.103,7276,199.95.74.92,80,6,1000
2,0,0,0,886,590,0,0,0,0,6087,9979,0,187.348468,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,20,13,0,0,0,0,120,284,0,34.20691400000001,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,664,435,0,0,0,0,4300,6484,0,166.474132,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,892,591,0,0,0,0,5780,8136,0,164.676982,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,1259,837,0,0,0,0,8240,20236,0,363.126595,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,790,545,0,0,0,0,5400,6272,0,294.6309300000001,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,824,546,0,0,0,0,5400,6480,0,370.209249,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,885,582,0,0,0,0,5720,7784,0,254.8869540000001,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,1818,1291,0,0,0,0,12720,17632,0,483.99135599999977,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,376,249,0,0,0,0,2380,7200,0,40.44153600000027,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,405,269,0,0,0,0,2660,7640,0,33.90376100000003,197.182.91.233,17963,172.16.112.50,22,6,1000
0,0,0,0,626,481,0,0,0,0,4800,5404,0,236.34289599999968,197.182.91.233,17963,172.16.112.50,22,6,1000
2,0,0,0,40,10,0,0,0,0,25954,333,0,0.572292,172.16.112.194,7904,172.16.112.50,25,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,135.8.60.182,18145,172.16.112.100,80,6,1000
2,0,0,0,15,8,0,0,0,0,55,103,0,0.86865,172.16.114.148,10305,172.16.112.50,23,6,1000
2,0,0,0,23,3,0,2,0,0,257,17551,0,0.079314,172.16.117.52,10377,208.226.198.93,80,6,1000
2,0,0,0,10,2,0,2,0,0,292,2591,0,0.060573,172.16.114.148,12360,207.87.25.82,80,6,1000
2,0,0,0,6,2,0,1,0,0,218,276,0,0.055869,172.16.117.103,13115,198.95.134.80,80,6,1000
2,0,0,0,9,4,0,0,0,0,57,166,0,0.508842,197.218.177.69,18490,172.16.112.50,25,6,1000
2,0,0,0,26,17,0,0,0,0,69,127,0,1.476869,172.16.112.50,33163,172.16.114.50,23,6,1000
0,0,0,0,200,131,0,0,0,0,70,100,0,24.852647,172.16.112.50,33163,172.16.114.50,23,6,1000
0,0,0,0,645,465,0,0,0,0,233,2212,0,115.21701000000002,172.16.112.50,33163,172.16.114.50,23,6,1000
2,0,0,0,374,243,0,0,0,0,182,1458,0,5.848593,172.16.114.168,14442,172.16.112.50,23,6,1000
2,0,0,0,7,2,0,1,0,0,294,2104,0,0.044379,172.16.112.149,15146,207.25.71.200,80,6,1000
2,0,0,0,11,2,0,1,0,0,300,5740,0,0.285558,172.16.113.204,18073,208.160.10.122,80,6,1000
2,0,0,0,6,1,0,0,0,0,342,2920,0,0.043752,172.16.112.149,19765,207.25.71.141,80,6,1000
2,0,0,0,3,1,0,0,0,0,147,0,0,0.002957,172.16.116.201,20574,204.123.2.107,80,6,1000
2,0,0,0,4,0,0,0,0,0,2920,0,0,0.014952000000000002,172.16.112.100,20,172.16.112.194,22323,6,1000
2,0,0,0,8,2,0,2,0,0,325,253,0,0.053439999999999994,172.16.113.204,23901,207.25.146.153,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.204,24673,32.97.105.123,80,6,1000
2,0,0,0,13,4,0,0,0,0,289,9017,0,0.030784,172.16.112.50,33171,172.16.114.50,80,6,1000
2,0,0,0,5,2,0,0,0,0,318,191,0,0.031793,172.16.112.149,27717,129.53.216.5,80,6,1000
2,0,0,0,476,308,0,0,0,0,209,6452,0,162.78761599999999,194.7.248.153,19481,172.16.112.50,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.50,1112,172.16.112.100,25,6,1000
2,0,0,0,19,11,0,0,0,0,134,291,0,3.3571910000000003,172.16.113.105,29844,197.218.177.69,25,6,1000
2,0,0,0,9,2,0,2,0,0,291,700,0,0.053125,172.16.112.194,30768,209.67.29.11,80,6,1000
2,0,0,0,3,1,0,0,0,0,321,0,0,0.004873,172.16.112.194,31378,209.1.224.190,80,6,1000
2,0,0,0,6,3,0,0,0,0,160,1600,0,0.028401,172.16.117.52,31852,137.243.251.4,80,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.00426,172.16.112.194,1116,204.162.80.139,80,6,1000
2,0,0,0,11,2,0,2,0,0,236,3621,0,0.074237,172.16.116.201,1831,206.132.25.51,80,6,1000
2,0,0,0,170,99,0,0,0,0,143,270,0,3.104203,172.16.114.207,2160,172.16.114.50,23,6,1000
2,0,0,0,13,10,0,0,0,0,124,230,0,1.410531,172.16.114.50,5047,194.7.248.153,25,6,1000
2,0,0,0,1504,951,0,0,0,0,591,2436,0,324.100826,172.16.112.194,2229,135.8.60.182,23,6,1000
2,0,0,0,22,14,0,0,0,0,97,314,0,3.588574,172.16.112.194,3175,172.16.112.100,21,6,1000
2,0,0,0,3,1,0,0,0,0,314,0,0,0.005822,172.16.113.204,4220,216.32.120.132,80,6,1000
2,0,0,0,8,2,0,2,0,0,285,260,0,0.042542,172.16.112.194,4697,160.147.68.21,80,6,1000
2,0,0,0,15,1,0,2,0,0,7482,0,0,0.046525,172.16.112.100,20,135.13.216.191,20539,6,1000
2,0,0,0,4,1,0,0,0,0,298,0,0,0.017108,172.16.112.194,6204,207.87.25.82,80,6,1000
2,0,0,0,151,105,0,0,0,0,1287,3771,0,9.284545,197.218.177.69,20570,172.16.112.50,22,6,1000
2,0,0,0,3,0,0,0,0,0,1460,0,0,0.017641,172.16.112.100,20,172.16.114.168,8337,6,1000
2,0,0,0,4,1,0,0,0,0,272,0,0,0.01819,172.16.112.194,9525,206.99.97.11,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.002153,172.16.114.168,11306,136.149.63.132,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.148,12307,136.149.63.132,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.002857,172.16.114.168,12425,136.149.63.132,80,6,1000
2,0,0,0,111,66,0,0,0,0,348,1625,0,3.3379839999999996,172.16.113.84,16093,172.16.112.50,23,6,1000
2,0,0,0,313,200,0,0,0,0,176,5131,0,379.497438,135.13.216.191,20945,172.16.112.149,23,6,1000
0,0,0,0,436,287,0,0,0,0,145,441,0,696.5904859999998,135.13.216.191,20945,172.16.112.149,23,6,1000
2,0,0,0,9,2,0,2,0,0,259,2106,0,0.067524,172.16.116.194,16998,204.71.242.42,80,6,1000
2,0,0,0,118,2,0,0,0,0,147460,0,0,0.19280899999999998,172.16.112.100,20,172.16.113.204,17518,6,1000
2,0,0,0,488,323,0,0,0,0,3599,7567,0,367.8151,196.37.75.158,21015,172.16.112.50,22,6,1000
0,0,0,0,755,500,0,0,0,0,5004,5340,0,606.2084110000002,196.37.75.158,21015,172.16.112.50,22,6,1000
0,0,0,0,1290,916,0,0,0,0,9348,13156,0,2988.541052,196.37.75.158,21015,172.16.112.50,22,6,1000
0,0,0,0,102,92,0,0,0,0,908,1012,0,51.290465999999924,196.37.75.158,21015,172.16.112.50,22,6,1000
0,0,0,0,1897,1326,0,0,0,0,12608,69920,0,3864.4942840000003,196.37.75.158,21015,172.16.112.50,22,6,1000
0,0,0,0,1172,797,0,0,0,0,8208,10704,0,2253.182195000001,196.37.75.158,21015,172.16.112.50,22,6,1000
0,0,0,0,236,154,0,0,0,0,1744,9908,0,2138.234241,196.37.75.158,21015,172.16.112.50,22,6,1000
2,0,0,0,8,2,0,2,0,0,315,567,0,0.131715,172.16.116.194,18504,204.71.242.42,80,6,1000
2,0,0,0,58,35,0,0,0,0,96,712,0,3.8171,172.16.113.84,18969,195.73.151.50,23,6,1000
0,0,0,0,1359,892,0,0,0,0,527,1978,0,1227.178813,172.16.113.84,18969,195.73.151.50,23,6,1000
2,0,0,0,436,278,0,0,0,0,216,1004,0,90.71437900000001,194.7.248.153,21019,172.16.114.50,23,6,1000
2,0,0,0,9,2,0,2,0,0,316,269,0,0.046311,172.16.114.148,20512,206.132.25.51,80,6,1000
2,0,0,0,124,73,0,0,0,0,100,1401,0,11.067758999999999,172.16.114.148,21559,172.16.112.50,23,6,1000
2,0,0,0,4,1,0,0,0,0,364,0,0,0.022704,172.16.114.148,22680,206.132.25.51,80,6,1000
2,0,0,0,3,1,0,0,0,0,461,0,0,0.00469,172.16.114.148,23945,206.132.25.51,80,6,1000
2,0,0,0,3,1,0,0,0,0,284,0,0,0.005183,172.16.112.194,26470,207.46.179.15,80,6,1000
2,0,0,0,6,2,0,1,0,0,221,183,0,0.033479,172.16.114.168,28282,199.95.74.90,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.148,30041,209.1.224.190,80,6,1000
2,0,0,0,5,2,0,0,0,0,291,1024,0,0.100811,172.16.113.105,31243,134.152.25.12,80,6,1000
2,0,0,0,14,9,0,0,0,0,120,237,0,0.68983,194.27.251.21,21637,172.16.114.168,25,6,1000
2,0,0,0,2,0,0,0,0,0,0,0,0,0.002085,194.27.251.21,21921,172.16.113.50,25,6,1000
2,0,0,0,6,2,0,1,0,0,247,984,0,0.124651,172.16.114.168,1682,199.181.172.247,80,6,1000
2,0,0,0,5,2,0,0,0,0,242,1024,0,0.045606,172.16.114.168,2322,208.237.178.21,80,6,1000
2,1,0,0,468,302,0,0,0,0,237,1637,0,730.1765429999999,172.16.113.204,2385,195.115.218.108,23,6,1000
2,0,0,0,6,3,0,0,0,0,270,1509,0,0.05429199999999999,172.16.113.105,4088,209.22.120.220,80,6,1000
2,0,0,0,403,263,0,0,0,0,211,1640,0,328.50886099999997,172.16.112.194,4128,135.8.60.182,23,6,1000
0,0,0,0,327,215,0,0,0,0,111,200,0,237.71053199999997,172.16.112.194,4128,135.8.60.182,23,6,1000
0,0,0,0,1404,924,0,0,0,0,475,1244,0,1889.6961670000003,172.16.112.194,4128,135.8.60.182,23,6,1000
0,0,0,0,1803,1195,0,0,0,0,610,15689,0,2555.4272400000004,172.16.112.194,4128,135.8.60.182,23,6,1000
0,0,0,0,1222,809,0,0,0,0,420,1771,0,3458.8069359999986,172.16.112.194,4128,135.8.60.182,23,6,1000
2,0,0,0,7,2,0,1,0,0,327,333,0,0.041063,172.16.114.148,4144,209.1.224.190,80,6,1000
2,0,0,0,3,1,0,0,0,0,309,0,0,0.00322,172.16.113.105,4298,143.166.224.42,80,6,1000
2,0,0,0,5,2,0,0,0,0,220,1024,0,0.049522000000000004,172.16.114.169,6240,205.181.112.65,80,6,1000
2,0,0,0,14,1,0,0,0,0,219,11680,0,0.07760800000000001,172.16.114.168,7273,206.190.33.246,80,6,1000
2,0,0,0,84,54,0,0,0,0,368,1088,0,22.190794,195.115.218.108,22814,172.16.114.148,21,6,1000
2,0,0,0,1040,527,0,0,0,0,5407,13919,0,443.729854,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,652,327,0,0,0,0,3280,3284,0,225.94531800000001,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,847,426,0,0,0,0,4260,4260,0,51.079349999999984,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,585,334,0,0,0,0,3340,3340,0,72.24535700000001,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,340,218,0,0,0,0,2140,4788,0,36.880224,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,437,219,0,0,0,0,2180,2208,0,49.52989600000001,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,436,218,0,0,0,0,2180,2180,0,16.639218000000024,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,1839,920,0,0,0,0,9200,9200,0,254.02519499999997,194.27.251.21,23554,172.16.114.50,22,6,1000
0,0,0,0,165,82,0,0,0,0,820,820,0,20.75970600000005,194.27.251.21,23554,172.16.114.50,22,6,1000
2,0,0,0,23,1,0,0,0,0,221,21900,0,0.11685699999999999,172.16.114.168,8153,206.190.33.246,80,6,1000
2,0,0,0,5,3,0,0,0,0,22,116,0,9.885533,135.13.216.191,23685,172.16.113.204,25,6,1000
2,0,0,0,9,2,0,2,0,0,312,398,0,0.042682,172.16.114.148,8318,209.1.224.15,80,6,1000
2,0,0,0,104,66,0,0,0,0,84,604,0,4.061244,172.16.112.149,10377,172.16.113.50,23,6,1000
2,0,0,0,110,68,0,0,0,0,111,1962,0,195.982906,172.16.112.149,10890,135.13.216.191,23,6,1000
2,0,0,0,4,1,0,0,0,0,302,0,0,0.025624,172.16.113.105,12306,207.51.18.11,80,6,1000
2,0,0,0,469,303,0,0,0,0,234,2674,0,890.7531789999999,172.16.112.207,12319,194.27.251.21,23,6,1000
0,0,0,0,669,442,0,0,0,0,235,1146,0,1023.157691,172.16.112.207,12319,194.27.251.21,23,6,1000
0,0,0,0,728,479,0,0,0,0,246,349,0,886.5554650000001,172.16.112.207,12319,194.27.251.21,23,6,1000
0,0,0,0,546,359,0,0,0,0,193,804,0,2333.292471,172.16.112.207,12319,194.27.251.21,23,6,1000
0,1,0,0,215,141,0,0,0,0,74,662,0,855.72156,172.16.112.207,12319,194.27.251.21,23,6,1000
2,0,0,0,9,2,0,1,0,0,235,3222,0,0.010407,194.27.251.21,24640,172.16.114.50,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.105,14485,172.16.112.50,23,6,1000
2,0,0,0,15,12,0,0,0,0,2614,295,0,6.75475,195.73.151.50,24680,172.16.112.194,25,6,1000
2,0,0,0,9,2,0,2,0,0,306,2298,0,0.060114999999999995,172.16.114.148,14949,207.121.187.251,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.0008439999999999999,172.16.113.50,1123,135.13.216.191,79,6,1000
2,0,0,0,30,19,0,0,0,0,83,739,0,1.8742470000000002,194.7.248.153,24694,172.16.112.194,23,6,1000
0,0,0,0,377,243,0,0,0,0,35,221760,0,24.612297,194.7.248.153,24694,172.16.112.194,23,6,1000
0,0,0,0,1170,366,0,0,0,0,0,1013293,0,11.599453999999998,194.7.248.153,24694,172.16.112.194,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.113.105,17621,205.252.248.98,80,6,1000
2,0,0,0,23,5,0,1,0,0,265,18326,0,0.060738,172.16.112.50,33222,172.16.114.50,80,6,1000
2,0,0,0,5,1,0,0,0,0,229,1460,0,0.14799,172.16.114.169,19243,204.202.129.230,80,6,1000
2,0,0,0,402,234,0,0,0,0,313,36756,0,16.36317,194.27.251.21,24706,172.16.112.194,23,6,1000
0,0,0,0,565,364,0,0,0,0,171,194587,0,14.092942,194.27.251.21,24706,172.16.112.194,23,6,1000
2,0,0,0,222,142,0,0,0,0,130,2853,0,93.2696,172.16.113.105,20308,172.16.112.50,23,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003104,172.16.114.148,20536,132.26.17.20,80,6,1000
2,0,0,0,28,16,0,2,0,0,3696,329,0,0.743131,172.16.112.149,20573,194.27.251.21,25,6,1000
2,0,0,0,8,2,0,1,0,0,247,2182,0,0.057748,172.16.114.169,20613,198.137.240.92,80,6,1000
2,0,0,0,5,1,0,0,0,0,300,1460,0,0.049776999999999995,172.16.113.105,22047,209.207.163.10,80,6,1000
2,0,0,0,10,3,0,2,0,0,256,1302,0,0.052957000000000004,172.16.113.105,23095,209.207.163.10,80,6,1000
2,0,0,0,7,1,0,0,0,0,298,2920,0,0.060721000000000004,172.16.114.148,23721,192.56.219.44,80,6,1000
2,0,0,0,6,2,0,1,0,0,225,982,0,0.039521,172.16.114.169,24676,192.64.204.230,80,6,1000
2,0,0,0,8,3,0,1,0,0,276,1937,0,0.064872,172.16.114.168,24743,192.150.12.103,80,6,1000
2,0,0,0,4,1,0,0,0,0,279,0,0,0.019728,172.16.114.148,25839,128.11.41.40,80,6,1000
2,0,0,0,7,2,0,1,0,0,307,976,0,0.179371,172.16.114.148,26818,128.11.41.40,80,6,1000
2,0,0,0,11,2,0,2,0,0,309,5384,0,0.034156,135.13.216.191,25789,172.16.112.100,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.003107,172.16.114.169,27717,192.64.204.230,80,6,1000
2,0,0,0,89,54,0,0,0,0,86,1361,0,46.530338,172.16.114.168,27975,172.16.112.50,23,6,1000
2,0,0,0,4,1,0,0,0,0,238,0,0,0.020501,172.16.114.168,28410,192.150.12.103,80,6,1000
2,0,0,0,479,309,0,0,0,0,230,1906,0,590.1364990000001,194.27.251.21,26119,172.16.114.50,23,6,1000
0,0,0,0,57,36,0,0,0,0,22,49,0,131.45436800000004,194.27.251.21,26119,172.16.114.50,23,6,1000
0,0,0,0,161,106,0,0,0,0,53,198,0,113.90753700000003,194.27.251.21,26119,172.16.114.50,23,6,1000
0,0,0,0,60,39,0,0,0,0,20,87,0,39.890905999999966,194.27.251.21,26119,172.16.114.50,23,6,1000
2,0,0,0,213,138,0,0,0,0,129,658,0,6.8579740000000005,172.16.112.149,28706,172.16.113.50,23,6,1000
2,0,0,0,12,1,0,0,0,0,287,8760,0,0.068612,172.16.114.148,28755,199.95.74.92,80,6,1000
2,0,0,0,4,1,0,0,0,0,230,0,0,0.023137,172.16.114.168,29253,192.150.12.103,80,6,1000
2,0,0,0,1077,704,0,0,0,0,407,6526,0,334.70876699999997,172.16.113.84,29908,172.16.112.50,23,6,1000
0,0,0,0,293,195,0,0,0,0,98,679,0,46.38370499999996,172.16.113.84,29908,172.16.112.50,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.169,30816,199.95.209.99,80,6,1000
2,0,0,0,1,0,0,0,0,0,0,0,0,0.001517,172.16.114.169,31286,192.64.204.230,80,6,1000
2,0,0,0,8,2,0,0,0,0,216,4245,0,0.056313999999999996,172.16.114.169,32157,209.97.23.131,80,6,1000
2,0,0,0,8,3,0,1,0,0,244,1375,0,0.050405,172.16.114.169,32476,209.97.23.136,80,6,1000
2,0,0,0,11,2,0,2,0,0,258,3894,0,0.047905,172.16.114.168,1048,192.150.12.103,80,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.148,2074,198.95.134.80,80,6,1000
2,0,0,0,22,1,0,0,0,0,230,20440,0,0.121082,172.16.114.148,2328,208.209.199.134,80,6,1000
2,0,0,0,52,31,0,0,0,0,93,2323,0,3.071189,194.27.251.21,28293,172.16.112.194,23,6,1000
2,0,0,0,161,92,0,0,0,0,126,4974,0,5.756702,194.27.251.21,28294,172.16.112.194,23,6,1000
2,0,0,0,13,1,0,0,0,0,321,10220,0,0.10363299999999999,172.16.113.105,5707,205.240.249.66,80,6,1000
2,0,0,0,358,224,0,0,0,0,188,9224,0,111.524776,194.27.251.21,28795,172.16.112.207,23,6,1000
0,0,0,0,289,190,0,0,0,0,98,8309,0,520.045484,194.27.251.21,28795,172.16.112.207,23,6,1000
1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,172.16.114.168,6741,199.105.96.254,80,6,1000
2,0,0,0,6,3,0,0,0,0,202,1076,0,0.023865,172.16.114.168,7001,198.3.98.150,80,6,1000
2,0,0,0,22,15,0,1,0,0,735,333,0,0.30492600000000003,195.115.218.108,29640,172.16.113.105,25,6,1000
2,0,0,0,159,102,0,0,0,0,111,1311,0,45.180931,194.7.248.153,30840,172.16.112.50,23,6,1000
2,0,0,0,69,38,0,0,0,0,106,4954,0,6.191772,194.27.251.21,31087,172.16.112.194,23,6,1000
2,0,0,0,8,3,0,1,0,0,286,1785,0,0.050487,172.16.113.105,8776,134.205.165.120,80,6,1000
2,0,0,0,8,2,0,2,0,0,254,2022,0,0.041839,135.8.60.182,31090,172.16.112.100,80,6,1000
2,0,0,0,325,219,0,0,0,0,118,171271,0,23.787594,194.7.248.153,31296,172.16.112.194,23,6,1000
0,0,0,0,981,565,0,0,0,0,0,813400,0,11.435171000000004,194.7.248.153,31296,172.16.112.194,23,6,1000
2,0,0,0,44,28,0,0,0,0,89,751,0,3.2326639999999998,194.7.248.153,31373,172.16.112.194,23,6,1000
2,0,0,0,6,2,0,0,0,0,286,2130,0,0.041944999999999996,172.16.113.105,9184,134.205.165.120,80,6,1000
2,0,0,0,13,3,0,1,0,0,258,7581,0,0.026144,135.8.60.182,32583,172.16.114.50,80,6,1000
2,0,0,0,7,2,0,2,0,0,299,1380,0,0.008284,135.8.60.182,1107,172.16.114.50,80,6,1000
2,0,0,0,437,296,0,0,0,0,137,235215,0,25.034206,194.7.248.153,1116,172.16.112.194,23,6,1000
